product_id,price_usd,cost_usd,category,page_view,add_to_cart,purchase_count,click_velocity,cart_to_view_ratio,conversion_rate,gross_margin_pct
1072.0,75.93,48.32,Toys,400,114,45,400,0.285,0.1125,0.36362439088634274
1073.0,60.51,42.53,Toys,486,138,66,486,0.2839506172839506,0.13580246913580246,0.2971409684349694
1074.0,55.29,29.88,Toys,455,148,62,455,0.3252747252747253,0.13626373626373625,0.4595767769940315
1075.0,55.31,28.91,Toys,439,122,50,439,0.27790432801822323,0.11389521640091116,0.47730970891339725
1076.0,38.86,30.6,Toys,530,165,59,530,0.3113207547169811,0.11132075471698114,0.21255790015440038
1077.0,54.93,37.88,Toys,482,136,55,482,0.2821576763485477,0.11410788381742738,0.3103950482432186
1078.0,65.84,34.1,Toys,393,102,40,393,0.2595419847328244,0.10178117048346055,0.48207776427703525
1079.0,42.51,30.07,Toys,493,148,52,493,0.3002028397565923,0.10547667342799188,0.29263702658198065
1080.0,70.77,54.24,Toys,413,112,43,413,0.2711864406779661,0.10411622276029056,0.2335735481136074
1081.0,33.91,20.12,Toys,558,173,74,558,0.3100358422939068,0.13261648745519714,0.40666470067826593
1082.0,59.94,43.45,Toys,450,146,63,450,0.3244444444444444,0.14,0.27510844177510835
1083.0,41.7,20.94,Toys,502,151,63,502,0.300796812749004,0.1254980079681275,0.497841726618705
1084.0,19.89,15.42,Toys,601,204,85,601,0.33943427620632277,0.14143094841930118,0.22473604826546006
1085.0,79.83,44.07,Toys,394,117,59,394,0.2969543147208122,0.14974619289340102,0.44795189778278843
1086.0,52.42,30.01,Toys,511,143,55,511,0.27984344422700586,0.10763209393346379,0.4275085845097291
1087.0,7.91,5.26,Toys,746,247,110,746,0.33109919571045576,0.14745308310991956,0.33501896333754744
1088.0,65.56,46.09,Toys,465,137,54,465,0.2946236559139785,0.11612903225806452,0.29697986577181207
1089.0,77.26,55.08,Toys,375,101,43,375,0.2693333333333333,0.11466666666666667,0.28708257830701533
1090.0,29.99,22.49,Toys,577,182,67,577,0.31542461005199307,0.11611785095320624,0.2500833611203735
1091.0,64.73,39.11,Toys,456,127,56,456,0.27850877192982454,0.12280701754385964,0.39579792986250584
1092.0,44.18,33.72,Toys,521,171,75,521,0.32821497120921306,0.14395393474088292,0.2367587143503848
1093.0,60.64,33.42,Toys,459,150,59,459,0.32679738562091504,0.12854030501089325,0.4488786279683377
1094.0,49.46,39.14,Toys,471,158,69,471,0.3354564755838641,0.1464968152866242,0.20865345733926405
1095.0,77.2,42.93,Toys,389,103,46,389,0.2647814910025707,0.11825192802056556,0.44391191709844563
1096.0,20.6,12.28,Toys,624,216,76,624,0.34615384615384615,0.12179487179487179,0.40388349514563116
1097.0,14.02,8.1,Toys,678,222,100,678,0.3274336283185841,0.14749262536873156,0.4222539229671897
1098.0,34.53,27.25,Toys,562,156,68,562,0.2775800711743772,0.12099644128113879,0.2108311613090067
1099.0,21.09,16.29,Toys,660,213,79,660,0.32272727272727275,0.11969696969696969,0.2275960170697013
1100.0,67.95,46.96,Toys,415,121,46,415,0.29156626506024097,0.1108433734939759,0.3089036055923473
1101.0,9.25,5.4,Toys,665,232,99,665,0.34887218045112783,0.14887218045112782,0.4162162162162162
1102.0,54.94,41.45,Toys,447,130,52,447,0.29082774049217003,0.116331096196868,0.24554058973425547
1103.0,26.38,16.06,Toys,567,153,70,567,0.2698412698412698,0.12345679012345678,0.39120545868081885
1104.0,66.01,49.87,Toys,432,125,50,432,0.28935185185185186,0.11574074074074074,0.2445084078169975
1105.0,39.27,19.77,Toys,558,169,66,558,0.30286738351254483,0.11827956989247312,0.4965622612681437
1106.0,28.61,19.47,Toys,609,187,71,609,0.3070607553366174,0.11658456486042693,0.3194687172317372
1107.0,78.56,60.16,Toys,407,117,53,407,0.28746928746928746,0.13022113022113022,0.2342158859470469
1108.0,13.13,8.94,Toys,661,218,82,661,0.329803328290469,0.12405446293494705,0.3191165270373192
1109.0,67.75,48.34,Toys,436,153,56,436,0.35091743119266056,0.12844036697247707,0.2864944649446494
1110.0,53.71,42.44,Toys,454,137,57,454,0.30176211453744495,0.12555066079295155,0.20983057158815868
1111.0,63.32,39.15,Toys,417,125,54,417,0.2997601918465228,0.12949640287769784,0.38171193935565384
1112.0,35.6,23.14,Toys,563,183,90,563,0.325044404973357,0.15985790408525755,0.35000000000000003
1113.0,70.01,49.96,Toys,405,105,48,405,0.25925925925925924,0.11851851851851852,0.28638765890587065
1114.0,60.44,37.72,Toys,419,119,60,419,0.2840095465393795,0.1431980906921241,0.3759099933818663
1115.0,21.77,15.34,Toys,643,214,81,643,0.3328149300155521,0.12597200622083982,0.29536058796508957
1116.0,43.16,32.61,Toys,486,131,60,486,0.26954732510288065,0.12345679012345678,0.24443929564411487
1117.0,48.76,30.29,Toys,482,141,61,482,0.2925311203319502,0.12655601659751037,0.37879409351927806
1118.0,64.11,45.12,Toys,428,112,46,428,0.2616822429906542,0.10747663551401869,0.2962096396817969
1119.0,17.19,12.06,Toys,651,219,102,651,0.33640552995391704,0.15668202764976957,0.2984293193717278
1120.0,43.04,33.12,Toys,523,157,60,523,0.30019120458891013,0.1147227533460803,0.23048327137546473
1121.0,71.02,38.31,Toys,391,118,56,391,0.30179028132992325,0.1432225063938619,0.46057448606026463
1122.0,51.31,29.89,Toys,467,131,52,467,0.28051391862955033,0.11134903640256959,0.417462482946794
1123.0,50.76,33.13,Toys,499,145,66,499,0.2905811623246493,0.13226452905811623,0.34732072498029937
1124.0,72.89,43.21,Toys,372,100,41,372,0.26881720430107525,0.11021505376344086,0.407188914803128
1125.0,78.14,57.87,Toys,360,86,41,360,0.2388888888888889,0.11388888888888889,0.25940619401075
1126.0,57.76,30.13,Toys,437,126,53,437,0.28832951945080093,0.12128146453089245,0.47835872576177285
1127.0,22.16,14.12,Toys,639,205,76,639,0.3208137715179969,0.1189358372456964,0.36281588447653434
1128.0,39.07,25.44,Toys,505,148,56,505,0.29306930693069305,0.11089108910891089,0.34886101868441255
1129.0,47.06,34.93,Toys,485,144,66,485,0.29690721649484536,0.1360824742268041,0.2577560560985976
1130.0,67.23,35.84,Toys,448,125,39,448,0.27901785714285715,0.08705357142857142,0.4669046556596757
1131.0,52.58,31.65,Toys,472,118,42,472,0.25,0.08898305084745763,0.398060098896919
1132.0,48.07,27.18,Toys,486,143,59,486,0.294238683127572,0.12139917695473251,0.43457457873933847
1133.0,26.85,21.27,Toys,575,182,60,575,0.3165217391304348,0.10434782608695652,0.2078212290502794
1134.0,58.77,33.32,Toys,404,115,40,404,0.28465346534653463,0.09900990099009901,0.4330440701037945
1135.0,66.0,38.31,Toys,425,97,44,425,0.22823529411764706,0.10352941176470588,0.4195454545454545
1136.0,76.63,44.61,Toys,389,108,45,389,0.2776349614395887,0.11568123393316196,0.4178520161816521
1137.0,14.32,8.84,Toys,703,228,93,703,0.32432432432432434,0.13229018492176386,0.38268156424581007
1138.0,22.74,17.29,Toys,628,206,91,628,0.32802547770700635,0.1449044585987261,0.23966578715919085
1139.0,77.14,46.19,Toys,396,103,25,396,0.2601010101010101,0.06313131313131314,0.4012185636505056
1140.0,53.49,35.98,Toys,453,134,67,453,0.2958057395143488,0.1479028697571744,0.32735090671153494
1141.0,77.72,59.39,Toys,429,114,49,429,0.26573426573426573,0.11421911421911422,0.23584662892434377
1142.0,20.11,13.77,Toys,623,224,96,623,0.3595505617977528,0.15409309791332262,0.3152660367976131
1143.0,18.25,13.28,Toys,634,185,73,634,0.2917981072555205,0.11514195583596215,0.2723287671232877
1144.0,7.22,5.29,Toys,702,227,98,702,0.32336182336182334,0.1396011396011396,0.26731301939058166
1145.0,63.23,35.43,Toys,430,134,51,430,0.3116279069767442,0.1186046511627907,0.4396647161157678
1146.0,61.33,48.11,Toys,468,132,54,468,0.28205128205128205,0.11538461538461539,0.21555519321702266
1147.0,59.24,30.73,Toys,444,128,59,444,0.2882882882882883,0.13288288288288289,0.4812626603646185
1148.0,6.96,5.28,Toys,767,254,112,767,0.33116036505867014,0.14602346805736635,0.24137931034482754
1149.0,25.52,15.48,Toys,589,191,73,589,0.3242784380305603,0.12393887945670629,0.3934169278996865
1150.0,52.78,42.09,Toys,441,121,50,441,0.2743764172335601,0.11337868480725624,0.20253884046987491
1151.0,9.27,5.12,Toys,715,227,81,715,0.3174825174825175,0.11328671328671329,0.44768069039913694
1152.0,72.52,53.76,Toys,417,107,45,417,0.2565947242206235,0.1079136690647482,0.25868725868725867
1153.0,31.38,23.77,Toys,567,172,78,567,0.30335097001763667,0.13756613756613756,0.24251115360101974
1154.0,41.97,22.03,Toys,520,165,79,520,0.3173076923076923,0.1519230769230769,0.4751012628067667
1155.0,41.24,30.79,Toys,501,173,73,501,0.34530938123752497,0.14570858283433133,0.2533947623666344
1156.0,45.09,25.94,Toys,513,154,54,513,0.3001949317738791,0.10526315789473684,0.4247061432690175
1157.0,32.18,22.43,Toys,521,159,66,521,0.30518234165067176,0.12667946257197696,0.30298321939092604
1158.0,75.95,60.32,Toys,413,126,51,413,0.3050847457627119,0.1234866828087167,0.2057932850559579
1159.0,17.91,13.77,Toys,637,211,85,637,0.33124018838304553,0.13343799058084774,0.2311557788944724
1160.0,16.24,8.66,Toys,691,247,98,691,0.35745296671490595,0.14182344428364688,0.46674876847290636
1161.0,45.31,23.03,Toys,501,133,59,501,0.2654690618762475,0.11776447105788423,0.49172368130655486
1162.0,40.31,20.68,Toys,497,161,57,497,0.323943661971831,0.11468812877263582,0.4869759364921856
1163.0,73.63,55.78,Toys,420,120,54,420,0.2857142857142857,0.12857142857142856,0.2424283580062474
1164.0,47.41,30.27,Toys,519,140,57,519,0.2697495183044316,0.10982658959537572,0.3615271039865007
1165.0,6.54,3.67,Toys,682,226,86,682,0.3313782991202346,0.12609970674486803,0.43883792048929665
1166.0,71.16,37.67,Toys,398,104,37,398,0.2613065326633166,0.09296482412060302,0.4706295671725688
1167.0,75.92,47.98,Toys,355,101,42,355,0.28450704225352114,0.11830985915492957,0.3680189673340359
1168.0,74.12,52.3,Toys,406,104,43,406,0.2561576354679803,0.10591133004926108,0.2943874797625473
1169.0,48.19,34.49,Toys,514,143,59,514,0.2782101167315175,0.11478599221789883,0.28429134675243817
1170.0,18.5,12.87,Toys,670,241,99,670,0.3597014925373134,0.14776119402985075,0.3043243243243244
1171.0,59.05,37.84,Toys,452,146,61,452,0.3230088495575221,0.13495575221238937,0.35918712955122767
1172.0,16.49,12.74,Toys,668,199,86,668,0.29790419161676646,0.12874251497005987,0.22741055184960574
1173.0,10.64,6.08,Toys,694,229,107,694,0.329971181556196,0.15417867435158503,0.4285714285714286
1174.0,35.03,25.8,Toys,509,142,60,509,0.27897838899803534,0.11787819253438114,0.26348843848130177
1175.0,52.91,38.23,Toys,478,137,51,478,0.28661087866108786,0.10669456066945607,0.27745227745227746
1176.0,12.94,10.26,Toys,643,202,84,643,0.3141524105754277,0.13063763608087092,0.2071097372488408
1177.0,8.82,4.54,Toys,684,234,99,684,0.34210526315789475,0.14473684210526316,0.4852607709750567
1178.0,63.38,32.53,Toys,396,125,49,396,0.31565656565656564,0.12373737373737374,0.4867466077627012
1179.0,74.03,42.85,Toys,404,113,46,404,0.27970297029702973,0.11386138613861387,0.4211806024584628
1180.0,7.35,5.34,Toys,725,264,102,725,0.3641379310344828,0.1406896551724138,0.27346938775510204
1181.0,19.83,14.72,Toys,652,220,87,652,0.3374233128834356,0.1334355828220859,0.25769036812909724
1182.0,43.9,23.34,Toys,488,141,51,488,0.2889344262295082,0.10450819672131148,0.4683371298405467
1183.0,73.81,36.96,Toys,406,99,41,406,0.2438423645320197,0.10098522167487685,0.4992548435171386
1184.0,47.14,35.19,Toys,528,173,66,528,0.32765151515151514,0.125,0.2535002121340688
1185.0,51.87,35.19,Toys,454,132,58,454,0.2907488986784141,0.1277533039647577,0.32157316367842687
1186.0,11.74,6.06,Toys,689,239,88,689,0.3468795355587808,0.12772133526850507,0.48381601362862015
1187.0,27.53,17.04,Toys,635,246,92,635,0.38740157480314963,0.14488188976377953,0.3810388666908827
1188.0,61.13,31.01,Toys,429,127,53,429,0.29603729603729606,0.12354312354312354,0.492720431866514
1189.0,66.05,42.1,Toys,421,125,53,421,0.29691211401425177,0.12589073634204276,0.3626040878122634
1190.0,55.71,44.29,Toys,488,131,64,488,0.26844262295081966,0.13114754098360656,0.20499012744570097
1191.0,46.41,28.11,Toys,498,158,64,498,0.3172690763052209,0.1285140562248996,0.394311570782159
1192.0,60.03,45.32,Toys,452,135,60,452,0.29867256637168144,0.13274336283185842,0.2450441445943695
1193.0,12.64,7.36,Toys,675,225,102,675,0.3333333333333333,0.1511111111111111,0.4177215189873418
1194.0,16.94,11.55,Toys,652,213,81,652,0.3266871165644172,0.12423312883435583,0.3181818181818182
1195.0,6.51,3.4,Toys,715,236,96,715,0.3300699300699301,0.13426573426573427,0.47772657450076805
1196.0,21.83,13.44,Toys,603,191,79,603,0.3167495854063018,0.1310116086235489,0.3843334860284013
1197.0,48.51,27.32,Toys,495,150,58,495,0.30303030303030304,0.11717171717171718,0.43681715110286534
